"Probe_Set_ID"	"AT_number"	"Description"	"CO2_pvalue"	"Dev_pvalue"	"CO2byDev_pvalue"	"percentchangeco2_primordia"	"percentchangeco2_expanding"	"percentchangeco2_fullexpand"	"Kmeans_cluster"	"mapman_bin"	"mapman_bin2"	"mapman_bin3"
"264083_at"	"At2g31230"	"hormone metabolism.ethylene.signal transduction"	0.014	9.999e-05	0.4287	8.47127145039715	40.5779004115392	25.1662268866066	4	"17.5.2"	NA	NA
"264084_at"	"At2g31240"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.2777	9.999e-05	0.0232	14.7687567416919	-19.0109006398787	34.2051759750516	7	"35.1.5"	NA	NA
"264089_at"	"At2g31200"	"cell.organisation"	0.0146	9.999e-05	0.7601	8.73753535916231	14.3551698716403	17.7890973819162	4	"31.1"	NA	NA
"264091_at"	"At1g79110"	"protein.degradation.ubiquitin.E3.RING"	0.0367	9.999e-05	0.5993	8.27857046878411	18.6660645844319	6.09283016935154	4	"29.5.11.4.2"	NA	NA
"264095_at"	"At1g79230"	"amino acid metabolism.degradation.serine-glycine-cysteine group.cysteine"	0.0317	9.999e-05	0.4435	-2.58882973390117	-12.5334589597016	-6.90018794119393	4	"13.2.5.3"	NA	NA
"264107_s_at"	"At2g13790"	"signalling.receptor kinases.leucine rich repeat II"	0.0013	9.999e-05	0.19	12.4800484214634	69.1878545038247	55.0715342657843	4	"30.2.2"	NA	NA
"264111_at"	"At2g13690"	"not assigned.no ontology"	0.044	9.999e-05	0.4303	-1.37806307445076	-12.3558443661131	-10.7717609021518	7	"35.1"	NA	NA
"264118_at"	"At1g79140"	"not assigned.unknown"	0.9962	9.999e-05	0.0138	7.23907283541161	-23.7288891963112	22.3600026641905	7	"35.2"	NA	NA
"264121_at"	"At1g02280"	"signalling.G-proteins"	0.0305	9.999e-05	0.0336	7.56613713505003	-26.283520327656	-13.2288123292338	7	"30.5"	"29.3.3"	NA
"264123_at"	"At1g02270"	"signalling.calcium"	0.0207	9.999e-05	0.3399	6.317606928789	9.72913630456909	25.6124948628419	4	"30.3"	NA	NA
"264133_at"	"At1g79080"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.0265	9.999e-05	0.156	-0.792203957758264	-19.8836179501339	-7.49650055671232	7	"35.1.5"	NA	NA
"264137_at"	"At1g78960"	"secondary metabolism.isoprenoids.terpenoids"	0.6516	9.999e-05	0.0262	-19.4211039413212	18.185035519407	13.7532869327165	3	"16.1.5"	NA	NA
"264140_at"	"At1g79210"	"protein.degradation.ubiquitin.proteasom"	0.0036	9.999e-05	0.73	-5.67107692480746	-8.7021809821669	-9.78492383246453	7	"29.5.11.20"	NA	NA
"264142_at"	"At1g78930"	"RNA.regulation of transcription.unclassified"	8e-04	9.999e-05	0.0054	-2.30832021657294	-43.1628091041328	-12.1649112445451	7	"27.3.99"	NA	NA
"264146_at"	"At1g02205"	"secondary metabolism.wax"	0.0063	9.999e-05	0.6507	-21.9045170699232	-41.8597152557618	-36.6818786660442	7	"16.7"	NA	NA
"264152_at"	"At1g02140"	"development.unspecified"	0.1105	9.999e-05	3e-04	1.03759045059008	-6.40788147516045	14.177941046079	7	"33.99"	NA	NA
"264158_at"	"At1g65260"	"RNA.regulation of transcription.unclassified"	0.0208	9.999e-05	0.1286	0.832670560457313	-11.5808851003622	-16.5694410421442	4	"27.3.99"	NA	NA
"264164_at"	"At1g65295"	"not assigned.unknown"	0.046	0.6351	0.862	-6.43420594254348	-8.8668094016893	-11.4487110615948	1	"35.2"	NA	NA
"264165_at"	"At1g65410"	"transport.ABC transporters and multidrug resistance systems"	0.0226	2e-04	0.7985	-8.28403634444671	-4.44472741800032	-5.72698736088604	4	"34.16"	NA	NA
"264169_at"	"At1g02020"	"N-metabolism.misc"	0.0014	9.999e-05	0.0142	0.220160898950883	-34.251899700967	-14.8865229565689	4	"12.4"	NA	NA
"264177_at"	"At1g02150"	"RNA.regulation of transcription.putative transcription regulator"	0.0296	9.999e-05	0.033	7.23901536864377	-19.6841780745157	-14.8867280464743	5	"27.3.67"	NA	NA
"264179_at"	"At1g02180"	"PS.lightreaction.other electron carrier (ox/red).ferredoxin"	3e-04	9.999e-05	0.0078	2.05159193877808	-41.9647680894966	-31.9370164689199	1	"1.1.5.2"	NA	NA
"264186_at"	"At1g54570"	"lipid metabolism.unassigned"	0.165	0.0119	0.0172	25.6656134872533	-38.5000878869363	-11.7925887505763	1	"11.7"	NA	NA
"264198_at"	"At1g22800"	"Co-factor and vitamine metabolism.biotin"	0.0111	9.999e-05	0.1428	-0.0844857169301362	-17.2930434535266	-19.0176929855417	7	"18.6"	NA	NA
"264199_at"	"At1g22700"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.5785	0.134	0.0128	13.1297699872826	-7.4577994599038	-9.29505068775032	5	"35.1.5"	NA	NA
"264203_at"	"At1g22780"	"protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S18"	0.1225	9.999e-05	0.0275	-1.52816821646822	-20.1539700143235	5.66283259529304	7	"29.2.1.2.1.18"	NA	NA
"264204_at"	"At1g22710"	"transporter.sugars.sucrose"	0.8766	9.999e-05	0.0413	-13.2358755851474	28.417318425441	-7.71583723679343	4	"34.2.1"	NA	NA
"264205_at"	"At1g22790"	"not assigned.unknown"	0.4303	0.1826	0.0077	1.58669826045466	14.8467417491844	-23.4290382113575	2	"35.2"	NA	NA
"264206_at"	"At1g22730"	"not assigned.no ontology"	0.8644	4e-04	0.0499	21.6275950715328	-9.64479857985724	-11.6140110306833	5	"35.1"	NA	NA
"264209_at"	"At1g22740"	"signalling.G-proteins"	0.0397	9.999e-05	0.1725	-2.3908738954399	-6.76586762871627	-22.0696020150575	4	"30.5"	NA	NA
"264221_s_at"	"At1g60170"	"not assigned.no ontology"	0.0035	9.999e-05	0.2792	10.5559525070885	11.4510062875025	2.61416204347753	7	"35.1"	"27.1"	NA
"264222_at"	"At1g60230"	"not assigned.no ontology"	0.129	4e-04	0.0209	17.8588046856261	-15.710705698291	-26.8738170347003	5	"35.1"	NA	NA
"264224_at"	"At1g67440"	"development.unspecified"	0.078	0.0149	0.0451	8.55378163709502	-13.1627167207751	-18.5644214027124	4	"33.99"	NA	NA
"264226_at"	"At1g67510"	"signalling.receptor kinases.leucine rich repeat III"	0.1272	9.999e-05	0.0313	9.01377313579069	-6.21743289005751	-24.8925367106136	4	"30.2.3"	NA	NA
"264233_at"	"At1g67430"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L17"	0.1278	9.999e-05	0.0098	1.14030010670588	-21.014089012585	5.87753388450273	7	"29.2.1.2.2.17"	NA	NA
"264247_at"	"At1g60160"	"transport.potassium"	6e-04	9.999e-05	0.101	-6.0691676407015	-10.6786401448324	-20.3092102482048	4	"34.15"	NA	NA
"264250_at"	"At1g78680"	"protein.degradation"	0.0096	9.999e-05	0.0444	-8.90249028573458	0.418254722566248	-23.2864196594376	4	"29.5"	NA	NA
"264254_at"	"At1g09150"	"protein.aa activation"	0.6585	9.999e-05	0.0392	8.37010490071061	-0.93202316192416	-10.4389881034744	7	"29.1"	NA	NA
"264279_s_at"	"At1g78820"	"misc.myrosinases-lectin-jacalin"	0.0465	9.999e-05	0.7951	5.2256166862791	9.40815606732543	4.45390073177986	4	"26.16"	NA	NA
"264286_at"	"At1g61870"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.1865	9.999e-05	0.0394	-1.76118018657909	-26.5489353278851	9.3556767695829	7	"35.1.5"	NA	NA
"264288_at"	"At1g62045"	"not assigned.unknown"	0.0954	1e-04	0.0095	-4.14185683984564	16.3330736055347	-42.9298638880096	5	"35.2"	NA	NA
"264298_at"	"At1g78690"	"misc.acyl transferases"	0.0106	0.1501	0.9172	-16.5484830175358	-12.7105363255991	-12.7280383581047	5	"26.5"	NA	NA
"264299_s_at"	"At1g78860"	"misc.myrosinases-lectin-jacalin"	0.0469	9.999e-05	0.403	3.74048988421813	8.57198965367517	20.4091487726313	4	"26.16"	NA	NA
"264310_at"	"At1g62030"	"not assigned.no ontology.DC1 domain containing protein"	0.0297	9.999e-05	0.694	-19.8563839976079	-18.478672089284	-8.35343165822387	7	"35.1.26"	NA	NA
"264315_at"	"At1g70370"	"cell wall.degradation.pectate lyases and polygalacturonases"	0.043	0.001	0.1184	-3.47497308944453	-1.4225199520256	-17.5798511927332	5	"10.6.3"	NA	NA
"264317_at"	"At1g70310"	"polyamine metabolism.synthesis.spermidine synthase"	0.0034	9.999e-05	0.0334	-0.82578826062605	-16.468221055747	-5.59927458737286	5	"22.1.6"	NA	NA
"264324_at"	"At1g04160"	"cell.organisation"	0.0161	9.999e-05	0.3056	-9.67032922755824	-14.3306484439565	-31.6658973560763	7	"31.1"	NA	NA
"264327_at"	"At1g04170"	"protein.synthesis.initiation"	0.4213	9.999e-05	0.0121	4.51571925213396	-15.9008523431661	5.80588058402481	7	"29.2.3"	NA	NA
"264340_at"	"At1g70280"	"not assigned.no ontology"	0.1298	9.999e-05	0.0293	11.4950076421532	-9.35901676296145	-24.3691855772244	4	"35.1"	NA	NA
"264350_at"	"At1g11870"	"protein.aa activation.serine-tRNA ligase"	0.0563	9.999e-05	0.0048	14.1103305645339	-22.2342622678555	-12.6248373492308	5	"29.1.11"	NA	NA
"264351_at"	"At1g03370"	"protein.degradation.ubiquitin.E3.RING"	0.0028	9.999e-05	0.0796	1.36299869438049	26.5764361005426	33.2551152926488	4	"29.5.11.4.2"	NA	NA
"264355_at"	"At1g03210"	"not assigned.no ontology"	5e-04	9.999e-05	0.0377	2.03406861625629	33.9516465853288	33.7063108548871	4	"35.1"	NA	NA
"264357_at"	"At1g03360"	"DNA.unspecified"	0.3282	9.999e-05	0.0045	4.55112565951745	-31.1392505873452	17.3317018144275	7	"28.99"	NA	NA
"264362_at"	"At1g03290"	"not assigned.unknown"	0.0137	9.999e-05	0.7377	20.6642637120922	47.7992296862676	31.5071698854364	4	"35.2"	NA	NA
"264364_at"	"At1g03330"	"RNA.processing"	0.318	9.999e-05	0.0082	-0.89285635474305	-4.14238213278573	11.1654695235124	7	"27.1"	NA	NA
"264371_at"	"At1g12090"	"misc.protease inhibitor/seed storage/lipid transfer protein (LTP) family protein"	0.0334	1e-04	0.0045	9.36496251572162	-7.20684932635017	-31.044169365071	5	"26.21"	NA	NA
"264373_at"	"At1g11890"	"protein.targeting.secretory pathway.unspecified"	0.0376	9.999e-05	0.0022	-7.84848479969861	6.96715198378713	24.8918481843489	4	"29.3.4.99"	NA	NA
"264377_at"	"At2g25060"	"misc.plastocyanin-like"	0.0056	9.999e-05	0.0816	-0.185929446260097	-32.2032277611924	-20.5917869296831	7	"26.19"	NA	NA
"264378_at"	"At2g25220"	"protein.postranslational modification.kinase.receptor like cytoplasmatic kinase X"	0.0252	9.999e-05	0.7354	-22.2211495389178	-17.7583586180183	-10.6809326948815	7	"29.4.1.61"	NA	NA
"264381_at"	"At2g25100"	"RNA.processing.ribonucleases"	0.0254	9.999e-05	0.061	3.67030766847761	-15.9388450502152	-10.9978542802757	7	"27.1.19"	NA	NA
"264382_at"	"At2g25110"	"not assigned.no ontology"	0.0308	0.0108	0.2908	1.2429910777877	19.9041120871533	25.8252054170515	3	"35.1"	NA	NA
"264385_at"	"At1g12020"	"not assigned.unknown"	0.005	0.0011	0.0346	20.3377907978133	-3.29516956760946	18.2689556509299	5	"35.2"	NA	NA
"264386_at"	"At1g12000"	"glycolysis.plastid branch.pyrophosphate-fructose-6-P phosphotransferase"	0.6068	9.999e-05	0.008	13.4748670826748	-23.1932921863092	6.88530971238184	7	"4.2.6"	NA	NA
"264398_at"	"At1g61730"	"RNA.regulation of transcription.GeBP like"	0.0329	9.999e-05	0.0585	2.62291697750281	0.918035507164721	21.4322121546524	7	"27.3.49"	NA	NA
"264399_at"	"At1g61780"	"not assigned.no ontology"	0.0137	9.999e-05	0.011	-3.57292741506589	10.4000451432777	9.04149304590328	7	"35.1"	NA	NA
"264418_at"	"At1g43190"	"RNA.processing"	0.0059	9.999e-05	0.0841	0.288059591442382	-12.7699397276213	-9.87645775289349	7	"27.1"	NA	NA
"264423_at"	"At1g61690"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.1413	0.0039	0.0117	28.5045079179189	25.9489211800969	-17.7469030182739	4	"35.1.5"	NA	NA
"264424_at"	"At1g61740"	"not assigned.unknown"	0.0052	9.999e-05	0.0039	-0.825782825294869	-3.96921979823505	-33.7886116816774	4	"35.2"	NA	NA
"264438_at"	"At1g27400"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L17"	0.0353	9.999e-05	0.1016	0.355982301103642	-21.5822803471644	-5.91823509671473	7	"29.2.1.2.2.17"	NA	NA
"264441_at"	"At1g27435"	"not assigned.unknown"	0.1424	9.999e-05	0.0283	6.4795208219473	-6.36564830075026	12.3760771523323	7	"35.2"	NA	NA
"264458_at"	"At1g10410"	"not assigned.unknown"	0.0369	0.0351	0.1192	-4.20706507162429	30.6682782178351	20.0636482984734	6	"35.2"	NA	NA
"264474_s_at"	"At1g67090"	"PS.calvin cyle.rubisco small subunit"	0.0182	9.999e-05	0.4778	-4.32061747308014	-6.78720361330039	-12.4322208569503	4	"1.3.2"	NA	NA
"264484_at"	"At1g77260"	"stress.abiotic.drought/salt"	0.0018	9.999e-05	0.0167	-18.1289477834831	-2.59439069937166	-4.42588143990122	4	"20.2.3"	NA	NA
"264488_s_at"	"At1g27330"	"not assigned.unknown"	0.0051	0.0314	0.1513	5.97618747459275	17.5468665576152	38.3792761231831	7	"35.2"	NA	NA
"264498_at"	"At1g30825"	"cell.organisation"	0.0067	9.999e-05	0.5862	-5.46335865441434	-13.0058256267577	-10.7570288811149	7	"31.1"	NA	NA
"264506_at"	"At1g09560"	"stress.abiotic.unspecified"	0.0652	9.999e-05	0.0416	-9.10303840540161	24.0877076652987	20.0023144033032	4	"20.2.99"	NA	NA
"264547_at"	"At1g55620"	"transport.unspecified anions"	0.5715	0.0059	0.0152	7.51125170382944	-23.6944660950896	11.882128038581	3	"34.18"	NA	NA
"264548_at"	"At1g55680"	"not assigned.no ontology"	0.7996	9.999e-05	0.0157	-9.60903320067318	21.2379592794131	-11.6434169956184	4	"35.1"	NA	NA
"264553_s_at"	"At1g09480"	"misc.alcohol dehydrogenases"	0.4445	0.012	0.046	-0.473038174720979	13.3275854782131	-22.5562949220703	2	"26.11.1"	NA	NA
"264563_s_at"	"At1g55750"	"RNA.regulation of transcription.unclassified"	0.0345	0.6132	0.5624	10.7433951312612	48.8365578119283	45.955449313241	6	"27.3.99"	"27.3.50"	NA
"264570_at"	"At1g05350"	"not assigned.no ontology"	0.0105	3e-04	0.1645	5.58232531652421	4.55700574232724	20.3889344089548	7	"35.1"	NA	NA
"264581_at"	"At1g05210"	"not assigned.unknown"	0.0042	9.999e-05	0.0723	-6.49752260890979	-31.5112113931996	-8.9722025065386	7	"35.2"	NA	NA
"264583_at"	"At1g05170"	"protein.glycosylation"	0.0609	1e-04	0.0069	-18.4056752569082	26.4624226372936	50.2925015467359	6	"29.7"	NA	NA
"264590_at"	"At2g17710"	"not assigned.unknown"	0.0464	9.999e-05	0.1227	-9.18011330102661	58.2209183838054	44.3103705791654	4	"35.2"	NA	NA
"264591_at"	"At2g17670"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.5989	9.999e-05	0.0024	2.46684940939903	-25.2113730440654	44.2119787488142	7	"35.1.5"	NA	NA
"264592_at"	"At2g17720"	"misc.oxidases - copper, flavone etc."	3e-04	9.999e-05	0.0029	-5.31922351734392	45.3847539651428	39.5079242230193	6	"26.7"	NA	NA
"264593_at"	"At2g17800"	"signalling.G-proteins"	0.0196	9.999e-05	0.4305	-3.31154341731223	-14.8315471207441	-9.92219685887563	7	"30.5"	NA	NA
"264609_at"	"At1g04530"	"not assigned.unknown"	0.0098	9.999e-05	0.0185	0.747395786455365	8.67011035241676	52.1344159498352	4	"35.2"	NA	NA
"264611_at"	"At1g04680"	"cell wall.degradation.pectate lyases and polygalacturonases"	0.0218	9.999e-05	0.5683	-14.1707642050407	-4.05583507707893	-12.1056650912741	5	"10.6.3"	NA	NA
"264615_at"	"At1g04590"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.0043	9.999e-05	0.0921	-1.39477228350272	-18.3318346095593	-9.63214394775787	7	"35.1.5"	NA	NA
"264622_at"	"At2g17790"	"protein.targeting.secretory pathway.vacuole"	0.043	0.0187	0.1259	0.203227325459947	28.0703774686814	5.78844466339272	6	"29.3.4.3"	NA	NA
"264624_at"	"At1g08930"	"transporter.sugars"	0.0109	9.999e-05	0.5669	47.8576810609255	29.8743040483156	16.8361633869719	4	"34.2"	NA	NA
"264627_at"	"At1g65520"	"amino acid metabolism.degradation.aromatic aa.tryptophan"	0.1845	0.011	0.0099	-10.9904767657244	-1.80002351873939	52.4946332828031	6	"13.2.6.3"	"11.9.4.3"	NA
"264629_at"	"At1g65540"	"signalling.calcium"	0.5354	9.999e-05	0.0032	-18.5295488305712	30.0216002679819	2.96180686898532	4	"30.3"	NA	NA
"264639_at"	"At1g65650"	"protein.degradation.ubiquitin"	0.9962	9.999e-05	0.0404	-1.47814176812062	-8.88768797273612	11.3536509826706	7	"29.5.11"	NA	NA
"264653_at"	"At1g08980"	"misc.nitrilases, *nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases"	0.0032	9.999e-05	0.0228	0.832570401932902	-12.2962715832422	-22.2671658572043	4	"26.8"	NA	NA
"264655_at"	"At1g09070"	"protein.targeting.secretory pathway.vacuole"	9.999e-05	9.999e-05	0.02	8.05880170507109	48.2334564449305	44.2614490208679	4	"29.3.4.3"	NA	NA
"264656_at"	"At1g09010"	"misc.gluco-, galacto- and mannosidases"	0.0296	9.999e-05	0.006	9.42048665620094	-14.6390966477402	-14.9587243525526	4	"26.3"	NA	NA
"264658_at"	"At1g09910"	"cell wall.degradation.pectate lyases and polygalacturonases"	0.6346	9.999e-05	0.0253	-21.9842041973086	25.7223218739718	-6.88479026672534	4	"10.6.3"	NA	NA
"264663_at"	"At1g09970"	"signalling.receptor kinases.leucine rich repeat XI"	0.0015	9.999e-05	0.4763	21.4633284289953	53.43999214093	53.9994381623745	4	"30.2.11"	NA	NA
"264664_at"	"At1g09660"	"RNA.RNA binding"	0.0037	9.999e-05	0.0058	4.88779463351017	-13.4366039848843	-18.315709206743	7	"27.4"	NA	NA
"264665_at"	"At1g09670"	"RNA.RNA binding"	0.0515	9.999e-05	8e-04	17.9789959254137	-16.1663762930179	-20.1878546816424	1	"27.4"	NA	NA
"264673_at"	"At1g09795"	"amino acid metabolism.synthesis.histidine.ATP phosphoribosyl transferase"	0.0095	9e-04	0.0299	4.0569348380051	-17.1440051426625	-28.4769554575989	5	"13.1.7.1"	NA	NA
"264674_at"	"At1g09815"	"DNA.synthesis/chromatin structure"	0.1938	9.999e-05	0.0112	5.08326155814351	-11.6010400610335	28.2977986700518	7	"28.1"	NA	NA
"264675_at"	"At1g09830"	"nucleotide metabolism.synthesis.purine.GAR Synthetase"	0.038	9.999e-05	0.2117	10.1077929877607	-1.19985338820427	14.5263398082457	7	"23.1.2.2"	NA	NA
"264686_at"	"At1g09840"	"protein.postranslational modification"	0.5876	9.999e-05	0.0293	-7.73907116408452	14.7947649240668	-0.850928230104392	4	"29.4"	NA	NA
"264689_at"	"At1g09900"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.4378	9.999e-05	0.0345	27.7022435530162	-20.6209820110732	-17.8445519636577	7	"35.1.5"	NA	NA
"264696_at"	"At1g70230"	"not assigned.unknown"	0.0015	9.999e-05	0.5506	16.3135102382692	19.0419376094227	8.52614114895471	4	"35.2"	NA	NA
"264700_at"	"At1g70100"	"not assigned.unknown"	0.0141	9.999e-05	0.3882	-16.8586122807996	-3.05483243144834	-16.0312448987389	4	"35.2"	NA	NA
"264707_at"	"At1g09730"	"protein.degradation.cysteine protease"	0.1192	0.1136	0.0217	2.10333194372259	-21.5650882004948	3.18911672342692	1	"29.5.3"	NA	NA
"264727_at"	"At1g22840"	"mitochondrial electron transport / ATP synthesis.cytochrome c"	0.2878	9.999e-05	9.999e-05	-2.78649795947748	-4.83202773790067	11.9963392653753	7	"9.6"	NA	NA
"264728_at"	"At1g22850"	"not assigned.unknown"	0.0273	9.999e-05	0.0685	2.31085807922186	-9.52243518640169	-18.0804373380937	4	"35.2"	NA	NA
"264745_at"	"At1g62180"	"S-assimilation.APR"	0.0182	9.999e-05	0.2357	19.58669443897	8.18076579343634	58.1189321219677	4	"14.2"	NA	NA
"264748_at"	"At1g70070"	"DNA.synthesis/chromatin structure"	0.081	9.999e-05	0.0289	9.40192656500952	-21.5291750503018	-9.40245505008108	5	"28.1"	NA	NA
"264757_at"	"At1g61360"	"protein.postranslational modification"	0.0121	0.059	0.7941	23.5990249019075	48.3000160317676	39.9331653089698	6	"29.4"	NA	NA
"264769_at"	"At1g61350"	"not assigned.no ontology.armadillo/beta-catenin repeat family protein"	0.7816	9.999e-05	4e-04	2.39747456817618	16.8329379983128	-18.4124584816723	4	"35.1.3"	NA	NA
"264770_at"	"At1g23030"	"protein.degradation.ubiquitin.E3.RING"	0.0106	9.999e-05	0.707	20.5614627422166	15.262102110913	32.9169456185887	4	"29.5.11.4.2"	NA	NA
"264779_at"	"At1g08570"	"redox.thioredoxin"	0.0454	9.999e-05	0.8327	-5.65520969368521	-7.33239555942361	-10.4844665433761	4	"21.1"	NA	NA
"264781_at"	"At1g08540"	"RNA.transcription"	0.0386	9.999e-05	0.2194	1.2087395427843	-16.8443655260129	-19.5640206261477	5	"27.2"	NA	NA
"264782_at"	"At1g08810"	"RNA.regulation of transcription.MYB domain transcription factor family"	0.3734	9.999e-05	0.026	7.80374747013122	10.350396685027	-31.3473540520687	4	"27.3.25"	NA	NA
"264787_at"	"At2g17840"	"development.unspecified"	0.0147	9.999e-05	0.0024	-15.0232375068136	21.8409963014181	81.1031240329442	6	"33.99"	NA	NA
"264793_at"	"At1g08660"	"protein.glycosylation"	0.0086	9.999e-05	0.1235	-1.66140068531072	-9.95015964267336	-17.87241509503	1	"29.7"	NA	NA
"264802_at"	"At1g08560"	"cell.vesicle transport"	0.0246	9.999e-05	0.3321	-2.98377342322767	-27.1762019211716	-23.4938417244821	7	"31.4"	NA	NA
"264803_at"	"At1g08580"	"not assigned.unknown"	0.8225	9.999e-05	0.0282	9.88444582139594	-27.6348997646295	19.8601007786252	7	"35.2"	NA	NA
"264809_at"	"At1g08830"	"redox.dismutases and catalases"	0.0656	9.999e-05	0.0139	-20.3294251876368	23.1950129999447	-35.622691697077	7	"21.6"	NA	NA
"264820_at"	"At1g03475"	"tetrapyrrole synthesis.coproporphyrinogen III oxidase"	0.0428	9.999e-05	0.0291	11.5330354946518	-26.5160567508468	-17.440209427885	5	"19.8"	NA	NA
"264831_at"	"At1g03687"	"not assigned.no ontology"	0.3146	9.999e-05	0.0185	11.1378758860347	1.37397745078871	-25.2347995911825	7	"35.1"	NA	NA
"264838_at"	"At1g03430"	"signalling.receptor kinases.misc"	0.0195	9.999e-05	0.089	-1.37808332971713	18.0518813338947	37.9586242528183	4	"30.2.99"	NA	NA
"264851_at"	"At2g17290"	"signalling.calcium"	0.0012	9.999e-05	0.0377	0.0925431868205162	75.5263640531866	74.1016017169412	4	"30.3"	NA	NA
"264859_at"	"At1g24280"	"OPP.oxidative PP.G6PD"	1e-04	9.999e-05	0.3166	65.0771688820807	27.3784941525238	37.4225937157565	6	"7.1.1"	NA	NA
"264867_at"	"At1g24150"	"cell.organisation"	0.0413	9.999e-05	0.1128	-7.17547292889758	71.3386749454044	31.24012692294	4	"31.1"	NA	NA
"264869_at"	"At1g24350"	"not assigned.unknown"	0.038	9.999e-05	0.2409	1.70636255626482	17.9193495129602	5.25246434918707	4	"35.2"	NA	NA
"264893_at"	"At1g23140"	"not assigned.no ontology.C2 domain-containing protein"	0.0055	9.999e-05	0.1655	5.43905951146067	68.1220253253482	40.3127737854271	4	"35.1.19"	NA	NA
"264897_at"	"At1g23220"	"cell.organisation"	0.6763	9.999e-05	0.0236	3.07546685255163	-9.07222486301908	4.13621048028262	7	"31.1"	NA	NA
"264909_at"	"At2g17300"	"not assigned.unknown"	0.0026	0.0239	0.4435	-20.8671463941505	-22.5666005392868	-38.6744915264577	1	"35.2"	NA	NA
"264913_at"	"At1g60770"	"RNA.regulation of transcription.putative transcription regulator"	0.1699	9.999e-05	0.0115	2.5187566772077	-19.3754285637456	4.98563858762938	7	"27.3.67"	NA	NA
"264922_s_at"	"At1g60830"	"RNA.processing.splicing"	0.0191	9.999e-05	0.5533	10.9681798636534	5.81493405316174	18.8704741493397	7	"27.1.1"	NA	NA
"264930_at"	"At1g60800"	"signalling.receptor kinases.leucine rich repeat II"	0.0118	0.0341	0.0057	0.66217883989678	-2.50645621224941	-25.927137509524	5	"30.2.2"	NA	NA
"264931_at"	"At1g60590"	"cell wall.degradation.pectate lyases and polygalacturonases"	0.0042	6e-04	0.0158	-9.11835704552448	-18.6262147020579	-65.533737825682	5	"10.6.3"	NA	NA
"264936_at"	"At1g61140"	"RNA.regulation of transcription.Chromatin Remodeling Factors"	0.0383	9.999e-05	0.2936	0.577015895488778	23.3897833998022	14.0814338570001	4	"27.3.44"	NA	NA
"264951_at"	"At1g76970"	"cell.vesicle transport"	0.0102	9.999e-05	0.0866	-5.07934764702653	89.3507228239207	80.1253301105591	4	"31.4"	NA	NA
"264956_at"	"At1g76990"	"amino acid metabolism.misc"	0.0198	9.999e-05	0.0214	-7.3637310977377	26.862168090673	19.9616414715341	4	"13.99"	NA	NA
"264968_at"	"At1g67360"	"not assigned.no ontology"	0.0109	0.0082	0.1193	1.7410350234568	23.7800606946964	45.9311756842427	3	"35.1"	NA	NA
"264974_at"	"At1g27050"	"RNA.regulation of transcription.HB,Homeobox transcription factor family"	0.0198	9.999e-05	0.5905	19.1625392454794	7.25701121852627	25.7407058538034	7	"27.3.22"	NA	NA
"264975_at"	"At1g27070"	"protein.postranslational modification"	0.0436	0.1608	0.257	-3.27908078425306	-24.3972650274426	-7.52866370395511	1	"29.4"	NA	NA
"264978_at"	"At1g27120"	"misc.UDP glucosyl and glucoronyl transferases"	0.0192	9.999e-05	0.8914	-13.952818985472	-18.3502930588587	-20.8199255654166	7	"26.2"	NA	NA
"264986_at"	"At1g27130"	"misc.glutathione S transferases"	0.1445	2e-04	0.0016	-10.0364484048233	3.9220983284785	22.8791828574953	6	"26.9"	NA	NA
"264987_at"	"At1g27030"	"not assigned.unknown"	0.0108	9.999e-05	0.6791	-12.7945688099276	-18.9193504421999	-25.0826152707806	5	"35.2"	NA	NA
"265000_at"	"At1g67410"	"misc.UDP glucosyl and glucoronyl transferases"	0.1533	0.0114	0.0336	16.3533297989478	-13.3781511184728	-28.2224920925701	4	"26.2"	NA	NA
"265001_at"	"At1g67350"	"not assigned.no ontology"	0.6183	9.999e-05	0.045	-2.52291766231085	-4.27211900736316	11.3161424366784	7	"35.1"	NA	NA
"265006_at"	"At1g61570"	"protein.targeting.mitochondria"	0.2108	9.999e-05	0.0064	1.07182679286957	-11.1810859182187	32.5124665751246	7	"29.3.2"	NA	NA
"265021_at"	"At1g24610"	"not assigned.no ontology.SET domain-containing protein"	0.0272	9.999e-05	0.374	-3.19693935262163	-10.5374375038818	-16.7386523117154	5	"35.1.13"	NA	NA
"265028_at"	"At1g24530"	"not assigned.no ontology"	0.0019	0.3497	0.4075	26.5185487158581	35.0144352566247	69.6787815353521	6	"35.1"	NA	NA
