Probe_Set_ID,BINCODE,NAME
263928_at,35.1,not assigned.no ontology
263929_at,23.2,nucleotide metabolism.degradation
263930_at,35.1,not assigned.no ontology
263931_at,35.2,not assigned.unknown
263932_at,35.2,not assigned.unknown
263933_s_at,35.1,not assigned.no ontology
263934_at,35.2,not assigned.unknown
263935_at,27.3.64,RNA.regulation of transcription.PHOR1
263936_at,28.1,DNA.synthesis/chromatin structure
263937_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
263938_at,35.2,not assigned.unknown
263939_at,29.3.2,protein.targeting.mitochondria
263940_at,30.3,signalling.calcium
263941_at,35.2,not assigned.unknown
263942_at,35.1,not assigned.no ontology
263943_at,34.9,transport.metabolite transporters at the mitochondrial membrane
263944_at,35.2,not assigned.unknown
263945_at,35.2,not assigned.unknown
263946_at,27.3.99,RNA.regulation of transcription.unclassified
263947_at,35.2,not assigned.unknown
263948_at,33.99,development.unspecified
263949_at,29.5.11.3,protein.degradation.ubiquitin.E2
263950_at,17.1.1,hormone metabolism.abscisic acid.synthesis-degradation
263951_at,35.1,not assigned.no ontology
263952_s_at,35.2,not assigned.unknown
263953_at,35.1,not assigned.no ontology
263954_at,2.1.1.2,major CHO metabolism.synthesis.sucrose.SPP
263955_at,27.3.18,RNA.regulation of transcription.E2F/DP transcription factor family
263956_at,27.3.22,"RNA.regulation of transcription.HB,Homeobox transcription factor family"
263957_at,35.2,not assigned.unknown
263958_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
263959_at,17.2.3,hormone metabolism.auxin.induced-regulated-responsive-activated
263960_at,31.1,cell.organisation
263961_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
263962_at,29.4,protein.postranslational modification
263963_at,27.3.1,RNA.regulation of transcription.ABI3/VP1-related B3-domain-containing transcription factor family
263964_at,27.3.73,RNA.regulation of transcription.Zn-finger(CCHC)
263965_at,28.1.1.1,DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon
263966_s_at,28.1.1.5,DNA.synthesis/chromatin structure.retrotransposon/transposase.CACTA-like transposase
263967_at,28.1.1.5,DNA.synthesis/chromatin structure.retrotransposon/transposase.CACTA-like transposase
263968_s_at,28.1.1.5,DNA.synthesis/chromatin structure.retrotransposon/transposase.CACTA-like transposase
263969_at,27.3.35,RNA.regulation of transcription.bZIP transcription factor family
263970_at,26.10,misc.cytochrome P450
263971_at,10.5.3,cell wall.cell wall proteins.LRR
263972_at,35.2,not assigned.unknown
263973_at,29.2.1.2.2.11,protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L11
263974_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
263975_at,29.2.1.1.3.2.1,protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.50S subunit.L1
263976_at,35.2,not assigned.unknown
263977_at,27.3.20,"RNA.regulation of transcription.G2-like transcription factor family, GARP"
263978_at,17.5.3,hormone metabolism.ethylene.induced-regulated-responsive-activated
263979_at,33.99,development.unspecified
263980_at,35.1,not assigned.no ontology
263981_at,35.2,not assigned.unknown
263982_at,35.2,not assigned.unknown
263983_at,35.2,not assigned.unknown
263984_at,35.2,not assigned.unknown
263985_at,20.2.1,stress.abiotic.heat
263986_at,6.1,gluconeogenese/ glyoxylate cycle.citrate synthase
263987_at,11.9.2,lipid metabolism.lipid degradation.lipases
263988_at,33.99,development.unspecified
263989_at,30.6,signalling.MAP kinases
263990_at,29.4,protein.postranslational modification
263991_at,28.1,DNA.synthesis/chromatin structure
263992_at,28.1,DNA.synthesis/chromatin structure
263993_at,35.2,not assigned.unknown
263994_at,27.3.35,RNA.regulation of transcription.bZIP transcription factor family
263995_at,35.2,not assigned.unknown
263996_at,35.1,not assigned.no ontology
263997_at,35.2,not assigned.unknown
263998_at,35.1.41,not assigned.no ontology.hydroxyproline rich proteins
263999_at,35.2,not assigned.unknown
264000_at,34.9,transport.metabolite transporters at the mitochondrial membrane
264001_at,26.12,misc.peroxidases
264002_at,20.2.1,stress.abiotic.heat
264003_at,17.1.3,hormone metabolism.abscisic acid.induced-regulated-responsive-activated
264004_at,35.1,not assigned.no ontology
264005_at,10.5.1,cell wall.cell wall proteins.AGPs
264006_at,27.3.22,"RNA.regulation of transcription.HB,Homeobox transcription factor family"
264007_at,10.5.2,cell wall.cell wall proteins.proline rich proteins
264008_at,35.2,not assigned.unknown
264009_at,20.1.7,stress.biotic.PR-proteins
264010_at,20.1.7,stress.biotic.PR-proteins
264011_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264012_at,35.2,not assigned.unknown
264013_at,35.2,not assigned.unknown
264014_at,17.2.3,hormone metabolism.auxin.induced-regulated-responsive-activated
264015_at,35.2,not assigned.unknown
264016_at,17.2.3,hormone metabolism.auxin.induced-regulated-responsive-activated
264017_s_at,29.3.4.1,protein.targeting.secretory pathway.ER
264018_at,1.3.5,PS.calvin cycle.TPI
264019_at,31.3.1,cell.cycle.peptidylprolyl isomerase
264020_at,35.1,not assigned.no ontology
264021_at,17.2.3,hormone metabolism.auxin.induced-regulated-responsive-activated
264022_at,35.2,not assigned.unknown
264023_at,35.2,not assigned.unknown
264024_at,35.2,not assigned.unknown
264025_at,34.3,transport.amino acids
264026_at,27.3.75,RNA.regulation of transcription.GRP
264027_at,29.5.9,protein.degradation.AAA type
264028_at,35.2,not assigned.unknown
264029_at,20.2.99,stress.abiotic.unspecified
264030_at,11.8,"lipid metabolism.''exotics'' (steroids, squalene etc)"
264031_at,35.1,not assigned.no ontology
264032_at,35.2,not assigned.unknown
264033_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
264035_at,35.2,not assigned.unknown
264036_at,35.2,not assigned.unknown
264037_at,11.8,"lipid metabolism.''exotics'' (steroids, squalene etc)"
264038_at,9.99,mitochondrial electron transport / ATP synthesis.unspecified
264039_at,35.1.22,not assigned.no ontology.late embryogenesis abundant domain-containing protein
264040_at,13.99,amino acid metabolism.misc
264041_at,27.3.24,RNA.regulation of transcription.MADS box transcription factor family
264042_at,17.3.1.1.5,hormone metabolism.brassinosteroid.synthesis-degradation.BRs.metabolic regulation
264043_at,31.3,cell.cycle
264044_at,4.2.5,glycolysis.plastid branch.phosphofructokinase (PFK)
264045_at,18.3.1,Co-factor and vitamine metabolism.riboflavin.GTP cyclohydrolase II
264046_at,35.2,not assigned.unknown
264047_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264048_at,35.1,not assigned.no ontology
264049_at,30.5,signalling.G-proteins
264050_at,27.1.19,RNA.processing.ribonucleases
264051_at,35.2,not assigned.unknown
264053_at,29.4.1,protein.postranslational modification.kinase
264054_at,33.99,development.unspecified
264055_at,29.4.1.57,protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII
264056_at,27.3.8,RNA.regulation of transcription.C2C2(Zn) DOF zinc finger family
264057_at,27.3.3,"RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family"
264058_at,35.2,not assigned.unknown
264059_at,35.2,not assigned.unknown
264060_at,35.2,not assigned.unknown
264061_at,31.3,cell.cycle
264062_at,35.2,not assigned.unknown
264063_at,35.2,not assigned.unknown
264064_at,35.2,not assigned.unknown
264065_at,35.2,not assigned.unknown
264066_at,33.99,development.unspecified
264067_x_at,27.3.99,RNA.regulation of transcription.unclassified
264068_at,27.3.22,"RNA.regulation of transcription.HB,Homeobox transcription factor family"
264069_at,1.3.13,PS.calvin cyle.rubisco interacting
264070_at,31.3,cell.cycle
264071_at,29.5,protein.degradation
264072_at,35.2,not assigned.unknown
264073_at,35.2,not assigned.unknown
264074_at,28.1,DNA.synthesis/chromatin structure
264075_at,35.1,not assigned.no ontology
264076_at,27.4,RNA.RNA binding
264077_at,28.2,DNA.repair
264078_at,26.3.2,"misc.gluco-, galacto- and mannosidases.beta-galactosidase"
264079_at,33.1,development.storage proteins
264080_at,34.1,transport.p- and v-ATPases
264081_at,27.4,RNA.RNA binding
264082_at,35.2,not assigned.unknown
264083_at,17.5.2,hormone metabolism.ethylene.signal transduction
264084_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264085_at,19.2,tetrapyrrole synthesis.glu-tRNA reductase
264086_at,35.2,not assigned.unknown
264087_at,33.99,development.unspecified
264088_at,35.2,not assigned.unknown
264089_at,31.1,cell.organisation
264090_at,26.10,misc.cytochrome P450
264091_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
264092_at,1.1.1.2,PS.lightreaction.photosystem II.PSII polypeptide subunits
264093_at,27.3.99,RNA.regulation of transcription.unclassified
264094_at,35.2,not assigned.unknown
264095_at,13.2.5.3,amino acid metabolism.degradation.serine-glycine-cysteine group.cysteine
264096_at,35.2,not assigned.unknown
264097_s_at,9.1.2,mitochondrial electron transport / ATP synthesis.NADH-DH.localisation not clear
264098_at,35.2,not assigned.unknown
264099_at,28.2,DNA.repair
264100_at,16.1.5,secondary metabolism.isoprenoids.terpenoids
264101_at,27.3.54,RNA.regulation of transcription.Histone acetyltransferases
264102_at,35.2,not assigned.unknown
264103_at,35.2,not assigned.unknown
264104_at,28.1.1.5,DNA.synthesis/chromatin structure.retrotransposon/transposase.CACTA-like transposase
264105_x_at,35.2,not assigned.unknown
264106_at,35.2,not assigned.unknown
264107_s_at,30.2.2,signalling.receptor kinases.leucine rich repeat II
264108_at,3.6,minor CHO metabolism.callose
264109_at,28.99,DNA.unspecified
264110_at,35.2,not assigned.unknown
264111_at,35.1,not assigned.no ontology
264112_at,3.6,minor CHO metabolism.callose
264113_at,29.5.2,protein.degradation.autophagy
264114_at,35.1.41,not assigned.no ontology.hydroxyproline rich proteins
264115_at,35.2,not assigned.unknown
264116_at,29.4,protein.postranslational modification
264117_at,27.3.6,"RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family"
264118_at,35.2,not assigned.unknown
264119_at,27.3.25,RNA.regulation of transcription.MYB domain transcription factor family
264120_at,29.5,protein.degradation
264122_at,30.5,signalling.G-proteins
264123_at,30.3,signalling.calcium
264124_at,34.99,transport.misc
264125_at,33.99,development.unspecified
264126_at,33.99,development.unspecified
264127_at,29.4,protein.postranslational modification
264128_at,35.2,not assigned.unknown
264129_at,35.2,not assigned.unknown
264130_at,35.2,not assigned.unknown
264131_at,35.2,not assigned.unknown
264132_at,26.3,"misc.gluco-, galacto- and mannosidases"
264133_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264134_at,31.4,cell.vesicle transport
264135_at,20.2.1,stress.abiotic.heat
264136_at,30.2.5,signalling.receptor kinases.leucine rich repeat V
264137_at,16.1.5,secondary metabolism.isoprenoids.terpenoids
264138_at,16.1.5,secondary metabolism.isoprenoids.terpenoids
264139_at,29.4.1.59,protein.postranslational modification.kinase.receptor like cytoplasmatic kinase IX
264140_at,29.5.11.20,protein.degradation.ubiquitin.proteasom
264141_at,35.2,not assigned.unknown
264142_at,27.3.99,RNA.regulation of transcription.unclassified
264143_at,29.5,protein.degradation
264144_at,29.5,protein.degradation
264145_at,29.5,protein.degradation
264146_at,16.7,secondary metabolism.wax
264147_at,16.7,secondary metabolism.wax
264148_at,33.99,development.unspecified
264149_at,33.99,development.unspecified
264151_at,35.2,not assigned.unknown
264152_at,33.99,development.unspecified
264153_at,20.1.2,stress.biotic.receptors
264154_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
264155_at,27.3.52,RNA.regulation of transcription.Global transcription factor group
264156_at,20.2.1,stress.abiotic.heat
264157_at,10.7,cell wall.modification
264158_at,27.3.99,RNA.regulation of transcription.unclassified
264159_at,35.2,not assigned.unknown
264160_at,26.5,misc.acyl transferases
264161_at,35.2,not assigned.unknown
264162_at,11.1.12,lipid metabolism.FA synthesis and FA elongation.ACP protein
264163_at,26.5,misc.acyl transferases
264164_at,35.2,not assigned.unknown
264165_at,34.16,transport.ABC transporters and multidrug resistance systems
264166_at,35.1,not assigned.no ontology
264167_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264168_at,27.3.67,RNA.regulation of transcription.putative transcription regulator
264169_at,12.4,N-metabolism.misc
264170_at,35.1,not assigned.no ontology
264171_at,35.1,not assigned.no ontology
264172_at,20.1,stress.biotic
264173_at,35.2,not assigned.unknown
264174_s_at,35.3,not assigned.disagreeing hits
264175_at,16.8.2,secondary metabolism.flavonoids.chalcones
264176_at,35.1.42,not assigned.no ontology.proline rich family
264177_at,27.3.67,RNA.regulation of transcription.putative transcription regulator
264178_at,29.5,protein.degradation
264179_at,1.1.5.2,PS.lightreaction.other electron carrier (ox/red).ferredoxin
264180_at,16.7,secondary metabolism.wax
264181_at,29.5.11,protein.degradation.ubiquitin
264182_at,27.3.24,RNA.regulation of transcription.MADS box transcription factor family
264183_at,33.99,development.unspecified
264184_at,26.28,misc.GDSL-motif lipase
264185_at,35.1,not assigned.no ontology
264186_at,11.7,lipid metabolism.unassigned
264187_at,35.2,not assigned.unknown
264188_at,28.1.3,DNA.synthesis/chromatin structure.histone
264189_s_at,11.1.12,lipid metabolism.FA synthesis and FA elongation.ACP protein
264190_at,27.3.16,"RNA.regulation of transcription.CCAAT box binding factor family, HAP5"
264191_at,34.2,transporter.sugars
264192_at,29.5.2,protein.degradation.autophagy
264193_at,29.4.1,protein.postranslational modification.kinase
264194_at,29.4,protein.postranslational modification
264195_at,17.6.3,hormone metabolism.gibberelin.induced-regulated-responsive-activated
264196_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
264197_at,30.4,signalling.phosphinositides
264198_at,18.6,Co-factor and vitamine metabolism.biotin
264199_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264200_at,2.2.1.3.1,major CHO metabolism.degradation.sucrose.invertases.neutral
264201_at,35.2,not assigned.unknown
264202_at,27.3.3,"RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family"
264203_at,29.2.1.2.1.18,protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S18
264204_at,34.2.1,transporter.sugars.sucrose
264205_at,35.2,not assigned.unknown
264206_at,35.1,not assigned.no ontology
264207_at,35.2,not assigned.unknown
264208_at,27.1,RNA.processing
264209_at,30.5,signalling.G-proteins
264210_at,27.3.25,RNA.regulation of transcription.MYB domain transcription factor family
264211_at,33.99,development.unspecified
264212_at,27.1,RNA.processing
264213_at,20.1.2,stress.biotic.receptors
264214_s_at,27.3.24,RNA.regulation of transcription.MADS box transcription factor family
264215_at,26.10,misc.cytochrome P450
264216_at,35.2,not assigned.unknown
264217_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
264218_at,27.1.1,RNA.processing.splicing
264219_at,35.1.26,not assigned.no ontology.DC1 domain containing protein
264220_at,31.1,cell.organisation
264222_at,35.1,not assigned.no ontology
264223_s_at,29.4,protein.postranslational modification
264224_at,33.99,development.unspecified
264225_at,29.5,protein.degradation
264226_at,30.2.3,signalling.receptor kinases.leucine rich repeat III
264227_at,28.1,DNA.synthesis/chromatin structure
264228_at,26.3,"misc.gluco-, galacto- and mannosidases"
264229_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
264230_at,35.2,not assigned.unknown
264231_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
264232_at,29.4.1.53,protein.postranslational modification.kinase.receptor like cytoplasmatic kinase III
264233_at,29.2.1.2.2.17,protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L17
264234_at,9.1.2,mitochondrial electron transport / ATP synthesis.NADH-DH.localisation not clear
264235_at,31.1,cell.organisation
264236_at,35.2,not assigned.unknown
264237_at,35.2,not assigned.unknown
264238_at,29.2.1.99.99,protein.synthesis.ribosomal protein.unknown.unknown
264239_at,35.2,not assigned.unknown
264240_at,30.2.18,signalling.receptor kinases.extensin
264241_at,35.2,not assigned.unknown
264242_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
264243_at,35.1,not assigned.no ontology
264244_at,18.4.5,Co-factor and vitamine metabolism.pantothenate.pantothenate kinase (PANK)
264245_at,3.1.1.2,minor CHO metabolism.raffinose family.galactinol synthases.putative
264246_at,3.2.3,minor CHO metabolism.trehalose.potential TPS/TPP
264247_at,34.15,transport.potassium
264248_at,17.3.2.2,hormone metabolism.brassinosteroid.signal transduction.BZR
264249_at,34.30,transport.H+ transporting pyrophosphatase
264250_at,29.5,protein.degradation
264251_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264252_at,30.5,signalling.G-proteins
264253_at,31.1,cell.organisation
264254_at,29.1,protein.aa activation
264255_at,27.1.1,RNA.processing.splicing
264256_at,29.3.1,protein.targeting.nucleus
264257_at,27.4,RNA.RNA binding
264258_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264259_at,35.2,not assigned.unknown
264260_at,30.3,signalling.calcium
264261_at,15.2,"metal handling.binding, chelation and storage"
264262_at,28.1.3,DNA.synthesis/chromatin structure.histone
264263_at,31.1,cell.organisation
264264_at,27.3.6,"RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family"
264265_at,35.2,not assigned.unknown
264266_at,29.4,protein.postranslational modification
264267_at,27.1.1,RNA.processing.splicing
264268_at,20.2.3,stress.abiotic.drought/salt
264269_at,33.99,development.unspecified
264270_at,35.2,not assigned.unknown
264271_at,26.3,"misc.gluco-, galacto- and mannosidases"
264272_at,33.99,development.unspecified
264274_at,35.1.6,not assigned.no ontology.Toll-Interleukin-Resistance (TIR) domain-containing protein
264275_at,33.99,development.unspecified
264276_at,17.7.1,hormone metabolism.jasmonate.synthesis-degradation
264277_at,10.6.3,cell wall.degradation.pectate lyases and polygalacturonases
264278_at,26.16,misc.myrosinases-lectin-jacalin
264279_s_at,26.16,misc.myrosinases-lectin-jacalin
264280_at,26.3,"misc.gluco-, galacto- and mannosidases"
264281_at,27.3.99,RNA.regulation of transcription.unclassified
264282_at,35.1.26,not assigned.no ontology.DC1 domain containing protein
264283_at,29.4,protein.postranslational modification
264284_at,29.4.1.57,protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII
264285_at,29.5.2,protein.degradation.autophagy
264286_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264287_at,35.2,not assigned.unknown
264288_at,35.2,not assigned.unknown
264289_at,34.99,transport.misc
264290_at,35.2,not assigned.unknown
264291_at,26.2,misc.UDP glucosyl and glucoronyl transferases
264292_at,35.2,not assigned.unknown
264293_at,31.2,cell.division
264294_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
264295_at,35.2,not assigned.unknown
264296_at,29.3.4.99,protein.targeting.secretory pathway.unspecified
264297_at,35.2,not assigned.unknown
264298_at,26.5,misc.acyl transferases
264299_s_at,26.16,misc.myrosinases-lectin-jacalin
264300_at,29.5,protein.degradation
264301_at,20.1,stress.biotic
264302_at,34.1,transport.p- and v-ATPases
264303_s_at,29.5.11.3,protein.degradation.ubiquitin.E2
264304_at,35.2,not assigned.unknown
264305_at,35.2,not assigned.unknown
264306_at,35.2,not assigned.unknown
264307_at,35.1,not assigned.no ontology
264308_at,27.3.99,RNA.regulation of transcription.unclassified
264309_at,31.4,cell.vesicle transport
264310_at,35.1.26,not assigned.no ontology.DC1 domain containing protein
264311_at,35.1,not assigned.no ontology
264312_at,30.2.22,signalling.receptor kinases.proline extensin like
264313_at,8.3,TCA / org. transformation.carbonic anhydrases
264314_at,35.2,not assigned.unknown
264315_at,10.6.3,cell wall.degradation.pectate lyases and polygalacturonases
264316_at,34.14,transport.unspecified cations
264317_at,22.1.6,polyamine metabolism.synthesis.spermidine synthase
264318_at,11.1.10,lipid metabolism.FA synthesis and FA elongation.beta ketoacyl CoA synthase
264319_at,29.5.1,protein.degradation.subtilases
264320_at,35.2,not assigned.unknown
264321_at,35.2,not assigned.unknown
264322_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264323_at,26.7,"misc.oxidases - copper, flavone etc."
264324_at,31.1,cell.organisation
264325_at,35.1.19,not assigned.no ontology.C2 domain-containing protein
264326_at,35.2,not assigned.unknown
264327_at,29.2.3,protein.synthesis.initiation
264328_at,27.3.40,RNA.regulation of transcription.Aux/IAA family
264329_at,33.99,development.unspecified
264330_at,34.16,transport.ABC transporters and multidrug resistance systems
264331_at,29.4,protein.postranslational modification
264332_at,35.2,not assigned.unknown
264333_at,31.1,cell.organisation
264334_at,30.3,signalling.calcium
264335_s_at,29.5.11.4.1,protein.degradation.ubiquitin.E3.HECT
264336_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
264337_at,35.2,not assigned.unknown
264338_at,34.15,transport.potassium
264339_at,3.2.3,minor CHO metabolism.trehalose.potential TPS/TPP
264340_at,35.1,not assigned.no ontology
264341_at,35.2,not assigned.unknown
264342_at,35.2,not assigned.unknown
264343_at,27.3.30,"RNA.regulation of transcription.Trihelix, Triple-Helix transcription factor family"
264344_at,29.5.4,protein.degradation.aspartate protease
264345_at,35.2,not assigned.unknown
264346_at,17.5.1.2,hormone metabolism.ethylene.synthesis-degradation.1-aminocyclopropane-1-carboxylate oxidase
264347_at,10.5.3,cell wall.cell wall proteins.LRR
264348_at,34.4,transport.nitrate
264349_at,35.1,not assigned.no ontology
264350_at,29.1.11,protein.aa activation.serine-tRNA ligase
264351_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
264352_at,35.2,not assigned.unknown
264353_at,35.2,not assigned.unknown
264354_s_at,35.2,not assigned.unknown
264355_at,35.1,not assigned.no ontology
264356_at,28.2,DNA.repair
264357_at,28.99,DNA.unspecified
264358_at,35.2,not assigned.unknown
264359_at,35.2,not assigned.unknown
264360_at,2.1.2.4,major CHO metabolism.synthesis.starch.debranching
264361_at,35.1.2,not assigned.no ontology.agenet domain-containing protein
264362_at,35.2,not assigned.unknown
264363_at,35.2,not assigned.unknown
264364_at,27.1,RNA.processing
264365_s_at,29.5.4,protein.degradation.aspartate protease
264366_at,35.2,not assigned.unknown
264367_at,35.1.8,not assigned.no ontology.BSD domain-containing protein
264368_at,27.2,RNA.transcription
264369_at,29.4,protein.postranslational modification
264370_at,26.21,misc.protease inhibitor/seed storage/lipid transfer protein (LTP) family protein
264371_at,26.21,misc.protease inhibitor/seed storage/lipid transfer protein (LTP) family protein
264372_at,24.2,Biodegradation of Xenobiotics.lactoylglutathione lyase
264373_at,29.3.4.99,protein.targeting.secretory pathway.unspecified
264375_at,29.4,protein.postranslational modification
264376_at,29.4,protein.postranslational modification
264377_at,26.19,misc.plastocyanin-like
264378_at,29.4.1.61,protein.postranslational modification.kinase.receptor like cytoplasmatic kinase X
264379_at,35.2,not assigned.unknown
264380_at,35.2,not assigned.unknown
264381_at,27.1.19,RNA.processing.ribonucleases
264382_at,35.1,not assigned.no ontology
264383_at,21.2,redox.ascorbate and glutathione
264384_at,28.99,DNA.unspecified
264385_at,35.2,not assigned.unknown
264386_at,4.2.6,glycolysis.plastid branch.pyrophosphate-fructose-6-P phosphotransferase
264387_at,35.1,not assigned.no ontology
264388_at,35.2,not assigned.unknown
264389_at,20.2.3,stress.abiotic.drought/salt
264390_at,27.3.57,RNA.regulation of transcription.JUMONJI family
264391_at,10.6.3,cell wall.degradation.pectate lyases and polygalacturonases
264392_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264393_at,35.2,not assigned.unknown
264395_at,30.5,signalling.G-proteins
264396_at,13.2.6.2,amino acid metabolism.degradation.aromatic aa.tyrosine
264397_at,35.2,not assigned.unknown
264398_at,27.3.49,RNA.regulation of transcription.GeBP like
264399_at,35.1,not assigned.no ontology
264400_at,34.8,transport.metabolite transporters at the envelope membrane
264401_at,16.8.3.1,secondary metabolism.flavonoids.dihydroflavonols.dihydrokaempferol 4-reductase
264402_at,20.2.1,stress.abiotic.heat
264403_at,22,polyamine metabolism
264404_at,26.10,misc.cytochrome P450
264405_at,30.6,signalling.MAP kinases
264406_at,26.17,misc.dynamin
264407_at,35.2,not assigned.unknown
264408_at,30.11,signalling.light
264409_s_at,35.2,not assigned.unknown
264410_s_at,35.2,not assigned.unknown
264411_at,35.2,not assigned.unknown
264412_at,28.99,DNA.unspecified
264413_s_at,35.2,not assigned.unknown
264415_at,27.3.3,"RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family"
264416_at,29.5.11.4.3.3,protein.degradation.ubiquitin.E3.SCF.cullin
264417_at,35.2,not assigned.unknown
264418_at,27.1,RNA.processing
264419_s_at,34.8,transport.metabolite transporters at the envelope membrane
264420_at,35.2,not assigned.unknown
264421_at,29.2.1.2.2.3,protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L3
264422_at,35.1,not assigned.no ontology
264423_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264424_at,35.2,not assigned.unknown
264425_at,29.4,protein.postranslational modification
264426_at,35.1,not assigned.no ontology
264427_at,20.2.1,stress.abiotic.heat
264428_at,34.3,transport.amino acids
264429_at,35.2,not assigned.unknown
264430_at,16.1.5,secondary metabolism.isoprenoids.terpenoids
264431_at,27.2,RNA.transcription
264432_at,35.1.26,not assigned.no ontology.DC1 domain containing protein
264433_at,26.3,"misc.gluco-, galacto- and mannosidases"
264434_at,31.1,cell.organisation
264435_at,26.9,misc.glutathione S transferases
264436_at,26.9,misc.glutathione S transferases
264437_at,35.2,not assigned.unknown
264438_at,29.2.1.2.2.17,protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L17
264439_at,23.3.1.1,nucleotide metabolism.salvage.phosphoribosyltransferases.aprt
264440_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
264441_at,35.2,not assigned.unknown
264442_at,11.8.10,"lipid metabolism.'exotics' (steroids, squalene etc).phosphatidylcholinesterol O-acyltransferase"
264443_at,35.2,not assigned.unknown
264444_at,33.3,development.squamosa promoter binding like (SPL)
264445_at,35.2,not assigned.unknown
264446_at,29.3.1,protein.targeting.nucleus
264447_at,35.2,not assigned.unknown
264448_at,17.4.2,hormone metabolism.cytokinin.signal transduction
264449_at,30.3,signalling.calcium
264452_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264453_at,30.5,signalling.G-proteins
264454_at,27.1.1,RNA.processing.splicing
264455_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
264456_at,29.3.1,protein.targeting.nucleus
264457_at,26.2,misc.UDP glucosyl and glucoronyl transferases
264458_at,35.2,not assigned.unknown
264459_at,28.1.1.2,DNA.synthesis/chromatin structure.retrotransposon/transposase.non-LTR retrotransposon
264460_at,27.3.67,RNA.regulation of transcription.putative transcription regulator
264461_s_at,35.2,not assigned.unknown
264462_at,27.3.67,RNA.regulation of transcription.putative transcription regulator
264463_at,35.2,not assigned.unknown
264464_at,20.2.1,stress.abiotic.heat
264465_at,29.5.11.4.3.1,protein.degradation.ubiquitin.E3.SCF.SKP
264466_at,35.2,not assigned.unknown
264467_at,35.2,not assigned.unknown
264468_at,26.22,misc.short chain dehydrogenase/reductase (SDR)
264469_at,27.3.37,"RNA.regulation of transcription.AS2,Lateral Organ Boundaries Gene Family"
264470_at,26.10,misc.cytochrome P450
264471_at,35.1,not assigned.no ontology
264472_at,35.2,not assigned.unknown
264473_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
264474_s_at,1.3.2,PS.calvin cyle.rubisco small subunit
264476_at,2.1.2,major CHO metabolism.synthesis.starch
264477_at,11.1.8,lipid metabolism.FA synthesis and FA elongation.acyl coa ligase
264478_at,35.2,not assigned.unknown
